,BOROUGH,INCIDENT_DATE,TEMP_MAX_F,TEMP_MIN_F,PRECIPITATION_INCHES,VISIBILITY_MILES,MAX_WIND_SPEED_MPH,WEEKDAY,SEASON,HOLIDAY,TOTAL_CALL
2171199,BRONX,2014-09-28,84,65,0.0,10,13,6,4,False,892
2171207,MANHATTAN,2014-09-28,84,65,0.0,10,13,6,4,False,958
2171208,RICHMOND / STATEN ISLAND,2014-09-28,84,65,0.0,10,13,6,4,False,145
2174983,BRONX,2014-09-29,84,65,0.0,10,13,0,4,False,985
2175042,RICHMOND / STATEN ISLAND,2014-09-29,84,65,0.0,10,13,0,4,False,150
2174981,QUEENS,2014-09-29,84,65,0.0,10,13,0,4,False,767
2174982,MANHATTAN,2014-09-29,84,65,0.0,10,13,0,4,False,1018
2174984,BROOKLYN,2014-09-29,84,65,0.0,10,13,0,4,False,1177
2179080,BROOKLYN,2014-09-30,71,63,0.0,10,15,1,4,False,1107
2179079,QUEENS,2014-09-30,71,63,0.0,10,15,1,4,False,711
2179078,MANHATTAN,2014-09-30,71,63,0.0,10,15,1,4,False,976
2179081,BRONX,2014-09-30,71,63,0.0,10,15,1,4,False,898
2179191,RICHMOND / STATEN ISLAND,2014-09-30,71,63,0.0,10,15,1,4,False,150
2182923,QUEENS,2014-10-01,66,61,0.04,10,14,2,4,False,763
2182926,BROOKLYN,2014-10-01,66,61,0.04,10,14,2,4,False,1026
2182921,MANHATTAN,2014-10-01,66,61,0.04,10,14,2,4,False,906
2182920,BRONX,2014-10-01,66,61,0.04,10,14,2,4,False,791
2182942,RICHMOND / STATEN ISLAND,2014-10-01,66,61,0.04,10,14,2,4,False,158
2186564,BROOKLYN,2014-10-02,67,60,0.0,10,13,3,4,False,1086
2186565,QUEENS,2014-10-02,67,60,0.0,10,13,3,4,False,716
2186566,BRONX,2014-10-02,67,60,0.0,10,13,3,4,False,886
2186567,RICHMOND / STATEN ISLAND,2014-10-02,67,60,0.0,10,13,3,4,False,184
2186573,MANHATTAN,2014-10-02,67,60,0.0,10,13,3,4,False,1008
2190456,RICHMOND / STATEN ISLAND,2014-10-03,68,57,0.0,10,14,4,4,False,168
2190446,BROOKLYN,2014-10-03,68,57,0.0,10,14,4,4,False,1177
2190444,BRONX,2014-10-03,68,57,0.0,10,14,4,4,False,985
2190445,MANHATTAN,2014-10-03,68,57,0.0,10,14,4,4,False,1128
2190449,QUEENS,2014-10-03,68,57,0.0,10,14,4,4,False,795
2194701,MANHATTAN,2014-10-04,70,55,0.07,10,24,5,4,False,950
2194707,BROOKLYN,2014-10-04,70,55,0.07,10,24,5,4,False,1024
2194713,RICHMOND / STATEN ISLAND,2014-10-04,70,55,0.07,10,24,5,4,False,166
2194700,QUEENS,2014-10-04,70,55,0.07,10,24,5,4,False,703
2194697,BRONX,2014-10-04,70,55,0.07,10,24,5,4,False,848
2198411,RICHMOND / STATEN ISLAND,2014-10-05,61,47,0.98,10,20,6,4,False,153
2198393,BROOKLYN,2014-10-05,61,47,0.98,10,20,6,4,False,1002
2198390,BRONX,2014-10-05,61,47,0.98,10,20,6,4,False,768
2198389,MANHATTAN,2014-10-05,61,47,0.98,10,20,6,4,False,907
2198388,QUEENS,2014-10-05,61,47,0.98,10,20,6,4,False,679
2155728,RICHMOND / STATEN ISLAND,2014-10-06,70,51,0.0,10,22,0,4,False,170
2155703,MANHATTAN,2014-10-06,70,51,0.0,10,22,0,4,False,1020
2155699,QUEENS,2014-10-06,70,51,0.0,10,22,0,4,False,846
2155694,BRONX,2014-10-06,70,51,0.0,10,22,0,4,False,932
2155701,BROOKLYN,2014-10-06,70,51,0.0,10,22,0,4,False,1165
2201898,QUEENS,2014-10-07,72,64,0.0,10,21,1,4,False,726
2201904,MANHATTAN,2014-10-07,72,64,0.0,10,21,1,4,False,1046
2201905,BROOKLYN,2014-10-07,72,64,0.0,10,21,1,4,False,1141
2201967,RICHMOND / STATEN ISLAND,2014-10-07,72,64,0.0,10,21,1,4,False,170
2201897,BRONX,2014-10-07,72,64,0.0,10,21,1,4,False,902
2205882,BRONX,2014-10-08,72,64,0.06,10,24,2,4,False,974
2205883,BROOKLYN,2014-10-08,72,64,0.06,10,24,2,4,False,1174
2205887,MANHATTAN,2014-10-08,72,64,0.06,10,24,2,4,False,1045
2205893,QUEENS,2014-10-08,72,64,0.06,10,24,2,4,False,735
2205897,RICHMOND / STATEN ISLAND,2014-10-08,72,64,0.06,10,24,2,4,False,168
2209981,BROOKLYN,2014-10-09,69,58,0.0,10,24,3,4,False,1088
2210041,RICHMOND / STATEN ISLAND,2014-10-09,69,58,0.0,10,24,3,4,False,160
2209980,QUEENS,2014-10-09,69,58,0.0,10,24,3,4,False,733
2209978,BRONX,2014-10-09,69,58,0.0,10,24,3,4,False,932
2209979,MANHATTAN,2014-10-09,69,58,0.0,10,24,3,4,False,1020
2213932,QUEENS,2014-10-10,63,55,0.0,10,10,4,4,False,710
2213916,BRONX,2014-10-10,63,55,0.0,10,10,4,4,False,952
2213911,BROOKLYN,2014-10-10,63,55,0.0,10,10,4,4,False,1053
2213912,MANHATTAN,2014-10-10,63,55,0.0,10,10,4,4,False,1110
2213915,RICHMOND / STATEN ISLAND,2014-10-10,63,55,0.0,10,10,4,4,False,149
2217885,MANHATTAN,2014-10-11,60,52,0.13,10,16,5,4,False,922
2217886,BRONX,2014-10-11,60,52,0.13,10,16,5,4,False,791
2217892,BROOKLYN,2014-10-11,60,52,0.13,10,16,5,4,False,1027
2217908,QUEENS,2014-10-11,60,52,0.13,10,16,5,4,False,636
2217916,RICHMOND / STATEN ISLAND,2014-10-11,60,52,0.13,10,16,5,4,False,137
2221398,BRONX,2014-10-12,62,49,0.2,10,10,6,4,False,830
2221399,MANHATTAN,2014-10-12,62,49,0.2,10,10,6,4,False,812
2221402,QUEENS,2014-10-12,62,49,0.2,10,10,6,4,False,687
2221405,BROOKLYN,2014-10-12,62,49,0.2,10,10,6,4,False,1063
2221426,RICHMOND / STATEN ISLAND,2014-10-12,62,49,0.2,10,10,6,4,False,149
2224953,RICHMOND / STATEN ISLAND,2014-10-13,65,54,0.0,10,14,0,4,True,134
2224943,MANHATTAN,2014-10-13,65,54,0.0,10,14,0,4,True,851
2224951,QUEENS,2014-10-13,65,54,0.0,10,14,0,4,True,623
2224939,BRONX,2014-10-13,65,54,0.0,10,14,0,4,True,861
2224942,BROOKLYN,2014-10-13,65,54,0.0,10,14,0,4,True,1009
2228417,BRONX,2014-10-14,74,64,0.03,10,20,1,4,False,1083
2228418,BROOKLYN,2014-10-14,74,64,0.03,10,20,1,4,False,1172
2228424,QUEENS,2014-10-14,74,64,0.03,10,20,1,4,False,770
2228427,MANHATTAN,2014-10-14,74,64,0.03,10,20,1,4,False,1017
2228444,RICHMOND / STATEN ISLAND,2014-10-14,74,64,0.03,10,20,1,4,False,154
2232613,BROOKLYN,2014-10-15,76,69,0.0,10,23,2,4,False,1217
2232615,MANHATTAN,2014-10-15,76,69,0.0,10,23,2,4,False,999
2232620,QUEENS,2014-10-15,76,69,0.0,10,23,2,4,False,739
2232622,RICHMOND / STATEN ISLAND,2014-10-15,76,69,0.0,10,23,2,4,False,164
2232623,BRONX,2014-10-15,76,69,0.0,10,23,2,4,False,919
2240728,BRONX,2014-10-16,72,64,0.72,10,18,3,4,False,953
2240732,RICHMOND / STATEN ISLAND,2014-10-16,72,64,0.72,10,18,3,4,False,151
2240733,QUEENS,2014-10-16,72,64,0.72,10,18,3,4,False,769
2240727,BROOKLYN,2014-10-16,72,64,0.72,10,18,3,4,False,1087
2240729,MANHATTAN,2014-10-16,72,64,0.72,10,18,3,4,False,1029
2236658,MANHATTAN,2014-10-17,71,0,0.08,10,15,4,4,False,1095
2236653,BROOKLYN,2014-10-17,71,0,0.08,10,15,4,4,False,1095
2236652,BRONX,2014-10-17,71,0,0.08,10,15,4,4,False,939
2236651,QUEENS,2014-10-17,71,0,0.08,10,15,4,4,False,790
2236703,RICHMOND / STATEN ISLAND,2014-10-17,71,0,0.08,10,15,4,4,False,157
2252247,RICHMOND / STATEN ISLAND,2014-10-18,69,57,0.0,10,21,5,4,False,148
2252221,QUEENS,2014-10-18,69,57,0.0,10,21,5,4,False,693
2252220,BROOKLYN,2014-10-18,69,57,0.0,10,21,5,4,False,1019
2252219,BRONX,2014-10-18,69,57,0.0,10,21,5,4,False,933
2252224,MANHATTAN,2014-10-18,69,57,0.0,10,21,5,4,False,1032
2256052,BRONX,2014-10-19,57,45,0.0,10,25,6,4,False,798
2256058,RICHMOND / STATEN ISLAND,2014-10-19,57,45,0.0,10,25,6,4,False,121
2256046,MANHATTAN,2014-10-19,57,45,0.0,10,25,6,4,False,839
2256045,BROOKLYN,2014-10-19,57,45,0.0,10,25,6,4,False,954
2256044,QUEENS,2014-10-19,57,45,0.0,10,25,6,4,False,651
2259412,QUEENS,2014-10-20,60,44,0.0,10,12,0,4,False,745
2259410,BRONX,2014-10-20,60,44,0.0,10,12,0,4,False,883
2259407,BROOKLYN,2014-10-20,60,44,0.0,10,12,0,4,False,1147
2259415,MANHATTAN,2014-10-20,60,44,0.0,10,12,0,4,False,922
2259429,RICHMOND / STATEN ISLAND,2014-10-20,60,44,0.0,10,12,0,4,False,165
2263270,BRONX,2014-10-21,66,55,0.0,10,14,1,4,False,871
2263272,QUEENS,2014-10-21,66,55,0.0,10,14,1,4,False,790
2263278,MANHATTAN,2014-10-21,66,55,0.0,10,14,1,4,False,1024
2263304,RICHMOND / STATEN ISLAND,2014-10-21,66,55,0.0,10,14,1,4,False,162
2263269,BROOKLYN,2014-10-21,66,55,0.0,10,14,1,4,False,1081
2244717,MANHATTAN,2014-10-22,59,51,0.35,10,23,2,4,False,899
2244722,BROOKLYN,2014-10-22,59,51,0.35,10,23,2,4,False,1093
2244725,QUEENS,2014-10-22,59,51,0.35,10,23,2,4,False,674
2244739,RICHMOND / STATEN ISLAND,2014-10-22,59,51,0.35,10,23,2,4,False,157
2244716,BRONX,2014-10-22,59,51,0.35,10,23,2,4,False,828
2267197,QUEENS,2014-10-23,54,51,1.0,10,25,3,4,False,688
2267199,BROOKLYN,2014-10-23,54,51,1.0,10,25,3,4,False,1006
2267213,MANHATTAN,2014-10-23,54,51,1.0,10,25,3,4,False,944
2267227,RICHMOND / STATEN ISLAND,2014-10-23,54,51,1.0,10,25,3,4,False,132
2267198,BRONX,2014-10-23,54,51,1.0,10,25,3,4,False,850
2270817,QUEENS,2014-10-24,62,51,0.23,10,18,4,4,False,760
2270818,MANHATTAN,2014-10-24,62,51,0.23,10,18,4,4,False,1046
2270825,BROOKLYN,2014-10-24,62,51,0.23,10,18,4,4,False,1049
2270819,BRONX,2014-10-24,62,51,0.23,10,18,4,4,False,897
2270835,RICHMOND / STATEN ISLAND,2014-10-24,62,51,0.23,10,18,4,4,False,163
2274732,MANHATTAN,2014-10-25,68,52,0.0,10,17,5,4,False,974
2274733,BRONX,2014-10-25,68,52,0.0,10,17,5,4,False,878
2274734,BROOKLYN,2014-10-25,68,52,0.0,10,17,5,4,False,1056
2274779,RICHMOND / STATEN ISLAND,2014-10-25,68,52,0.0,10,17,5,4,False,152
2274736,QUEENS,2014-10-25,68,52,0.0,10,17,5,4,False,690
2278482,BRONX,2014-10-26,62,55,0.0,10,23,6,4,False,820
2278485,QUEENS,2014-10-26,62,55,0.0,10,23,6,4,False,700
2278490,MANHATTAN,2014-10-26,62,55,0.0,10,23,6,4,False,857
2278496,BROOKLYN,2014-10-26,62,55,0.0,10,23,6,4,False,992
2278500,RICHMOND / STATEN ISLAND,2014-10-26,62,55,0.0,10,23,6,4,False,142
2282066,RICHMOND / STATEN ISLAND,2014-10-27,64,51,0.0,10,16,0,4,False,147
2282008,BROOKLYN,2014-10-27,64,51,0.0,10,16,0,4,False,1124
2281996,QUEENS,2014-10-27,64,51,0.0,10,16,0,4,False,816
2281995,MANHATTAN,2014-10-27,64,51,0.0,10,16,0,4,False,1039
2281994,BRONX,2014-10-27,64,51,0.0,10,16,0,4,False,932
2248374,BROOKLYN,2014-10-29,71,54,0.0,10,20,2,4,False,1139
2248376,MANHATTAN,2014-10-29,71,54,0.0,10,20,2,4,False,957
2248367,QUEENS,2014-10-29,71,54,0.0,10,20,2,4,False,744
2248369,BRONX,2014-10-29,71,54,0.0,10,20,2,4,False,845
2248370,RICHMOND / STATEN ISLAND,2014-10-29,71,54,0.0,10,20,2,4,False,167
2286052,QUEENS,2014-10-30,58,49,0.0,10,17,3,4,False,722
2286053,MANHATTAN,2014-10-30,58,49,0.0,10,17,3,4,False,1016
2286055,BROOKLYN,2014-10-30,58,49,0.0,10,17,3,4,False,1086
2286061,BRONX,2014-10-30,58,49,0.0,10,17,3,4,False,846
2286096,RICHMOND / STATEN ISLAND,2014-10-30,58,49,0.0,10,17,3,4,False,162
2301743,BROOKLYN,2014-10-31,55,45,0.0,10,24,4,4,False,1110
2301745,MANHATTAN,2014-10-31,55,45,0.0,10,24,4,4,False,1051
2301747,RICHMOND / STATEN ISLAND,2014-10-31,55,45,0.0,10,24,4,4,False,144
2301740,BRONX,2014-10-31,55,45,0.0,10,24,4,4,False,784
2301741,QUEENS,2014-10-31,55,45,0.0,10,24,4,4,False,704
2289922,RICHMOND / STATEN ISLAND,2014-11-01,48,43,0.05,10,24,5,4,False,166
2289888,QUEENS,2014-11-01,48,43,0.05,10,24,5,4,False,722
2289887,MANHATTAN,2014-11-01,48,43,0.05,10,24,5,4,False,1188
2289893,BROOKLYN,2014-11-01,48,43,0.05,10,24,5,4,False,1114
2289884,BRONX,2014-11-01,48,43,0.05,10,24,5,4,False,795
2293877,MANHATTAN,2014-11-02,48,42,0.17,10,33,6,4,False,943
2293874,QUEENS,2014-11-02,48,42,0.17,10,33,6,4,False,680
2293872,RICHMOND / STATEN ISLAND,2014-11-02,48,42,0.17,10,33,6,4,False,154
2293870,BRONX,2014-11-02,48,42,0.17,10,33,6,4,False,834
2293869,BROOKLYN,2014-11-02,48,42,0.17,10,33,6,4,False,1012
2297493,RICHMOND / STATEN ISLAND,2014-11-03,62,41,0.0,10,20,0,4,False,170
2297495,MANHATTAN,2014-11-03,62,41,0.0,10,20,0,4,False,1056
2297497,BRONX,2014-11-03,62,41,0.0,10,20,0,4,False,957
2297498,BROOKLYN,2014-11-03,62,41,0.0,10,20,0,4,False,1237
2297492,QUEENS,2014-11-03,62,41,0.0,10,20,0,4,False,828
2305535,QUEENS,2014-11-04,68,56,0.0,10,15,1,4,False,666
2305536,BROOKLYN,2014-11-04,68,56,0.0,10,15,1,4,False,1075
2305539,MANHATTAN,2014-11-04,68,56,0.0,10,15,1,4,False,969
2305547,RICHMOND / STATEN ISLAND,2014-11-04,68,56,0.0,10,15,1,4,False,159
2305533,BRONX,2014-11-04,68,56,0.0,10,15,1,4,False,928
2309336,MANHATTAN,2014-11-05,64,57,0.0,10,17,2,4,False,969
2309368,RICHMOND / STATEN ISLAND,2014-11-05,64,57,0.0,10,17,2,4,False,163
2309332,BROOKLYN,2014-11-05,64,57,0.0,10,17,2,4,False,1081
2309330,BRONX,2014-11-05,64,57,0.0,10,17,2,4,False,889
2309333,QUEENS,2014-11-05,64,57,0.0,10,17,2,4,False,679
2313111,QUEENS,2014-11-06,57,48,0.13,10,12,3,4,False,738
2313112,BROOKLYN,2014-11-06,57,48,0.13,10,12,3,4,False,1034
2313114,RICHMOND / STATEN ISLAND,2014-11-06,57,48,0.13,10,12,3,4,False,173
2313115,MANHATTAN,2014-11-06,57,48,0.13,10,12,3,4,False,974
2313116,BRONX,2014-11-06,57,48,0.13,10,12,3,4,False,871
2316901,MANHATTAN,2014-11-07,52,41,0.21,10,28,4,4,False,938
2316902,BRONX,2014-11-07,52,41,0.21,10,28,4,4,False,851
2316903,BROOKLYN,2014-11-07,52,41,0.21,10,28,4,4,False,983
2316911,QUEENS,2014-11-07,52,41,0.21,10,28,4,4,False,709
2316926,RICHMOND / STATEN ISLAND,2014-11-07,52,41,0.21,10,28,4,4,False,129
2320522,BRONX,2014-11-08,47,38,0.0,10,18,5,4,False,749
2320513,QUEENS,2014-11-08,47,38,0.0,10,18,5,4,False,693
2320525,RICHMOND / STATEN ISLAND,2014-11-08,47,38,0.0,10,18,5,4,False,143
2320511,MANHATTAN,2014-11-08,47,38,0.0,10,18,5,4,False,953
2320512,BROOKLYN,2014-11-08,47,38,0.0,10,18,5,4,False,982
2324031,BRONX,2014-11-09,57,47,0.0,10,10,6,4,False,780
2324032,QUEENS,2014-11-09,57,47,0.0,10,10,6,4,False,662
2324033,MANHATTAN,2014-11-09,57,47,0.0,10,10,6,4,False,893
2324034,BROOKLYN,2014-11-09,57,47,0.0,10,10,6,4,False,983
2324057,RICHMOND / STATEN ISLAND,2014-11-09,57,47,0.0,10,10,6,4,False,149
2327511,RICHMOND / STATEN ISLAND,2014-11-10,60,43,0.0,10,12,0,4,False,154
2327501,MANHATTAN,2014-11-10,60,43,0.0,10,12,0,4,False,956
2327500,QUEENS,2014-11-10,60,43,0.0,10,12,0,4,False,755
2327498,BROOKLYN,2014-11-10,60,43,0.0,10,12,0,4,False,1141
2327499,BRONX,2014-11-10,60,43,0.0,10,12,0,4,False,939
2331443,BRONX,2014-11-11,63,48,0.0,10,13,1,4,True,749
2331444,BROOKLYN,2014-11-11,63,48,0.0,10,13,1,4,True,964
2331445,QUEENS,2014-11-11,63,48,0.0,10,13,1,4,True,644
2331450,MANHATTAN,2014-11-11,63,48,0.0,10,13,1,4,True,931
2331547,RICHMOND / STATEN ISLAND,2014-11-11,63,48,0.0,10,13,1,4,True,133
2334869,RICHMOND / STATEN ISLAND,2014-11-12,65,46,0.0,10,17,2,4,False,155
2334875,MANHATTAN,2014-11-12,65,46,0.0,10,17,2,4,False,956
2334866,BROOKLYN,2014-11-12,65,46,0.0,10,17,2,4,False,1065
2334864,BRONX,2014-11-12,65,46,0.0,10,17,2,4,False,852
2334865,QUEENS,2014-11-12,65,46,0.0,10,17,2,4,False,731
2338623,BRONX,2014-11-13,48,37,0.0,10,13,3,4,False,863
2338624,MANHATTAN,2014-11-13,48,37,0.0,10,13,3,4,False,959
2338625,BROOKLYN,2014-11-13,48,37,0.0,10,13,3,4,False,1100
2338626,RICHMOND / STATEN ISLAND,2014-11-13,48,37,0.0,10,13,3,4,False,134
2338631,QUEENS,2014-11-13,48,37,0.0,10,13,3,4,False,625
2342304,QUEENS,2014-11-14,42,37,0.2,10,22,4,4,False,678
2342305,BRONX,2014-11-14,42,37,0.2,10,22,4,4,False,849
2342307,MANHATTAN,2014-11-14,42,37,0.2,10,22,4,4,False,929
2342311,RICHMOND / STATEN ISLAND,2014-11-14,42,37,0.2,10,22,4,4,False,128
2342315,BROOKLYN,2014-11-14,42,37,0.2,10,22,4,4,False,1016
2345947,RICHMOND / STATEN ISLAND,2014-11-15,42,34,0.0,10,15,5,4,False,135
2345907,BROOKLYN,2014-11-15,42,34,0.0,10,15,5,4,False,988
2345908,MANHATTAN,2014-11-15,42,34,0.0,10,15,5,4,False,868
2345904,QUEENS,2014-11-15,42,34,0.0,10,15,5,4,False,661
2345905,BRONX,2014-11-15,42,34,0.0,10,15,5,4,False,736
2349292,BRONX,2014-11-16,44,36,0.0,10,12,6,4,False,783
2349293,BROOKLYN,2014-11-16,44,36,0.0,10,12,6,4,False,967
2349298,QUEENS,2014-11-16,44,36,0.0,10,12,6,4,False,619
2349302,MANHATTAN,2014-11-16,44,36,0.0,10,12,6,4,False,826
2349344,RICHMOND / STATEN ISLAND,2014-11-16,44,36,0.0,10,12,6,4,False,145
2352632,RICHMOND / STATEN ISLAND,2014-11-17,52,39,0.51,10,24,0,4,False,142
2352633,BRONX,2014-11-17,52,39,0.51,10,24,0,4,False,941
2352634,BROOKLYN,2014-11-17,52,39,0.51,10,24,0,4,False,1099
2352643,QUEENS,2014-11-17,52,39,0.51,10,24,0,4,False,762
2352644,MANHATTAN,2014-11-17,52,39,0.51,10,24,0,4,False,953
2363704,QUEENS,2014-11-18,45,24,1.0,10,26,1,4,False,690
2363718,BRONX,2014-11-18,45,24,1.0,10,26,1,4,False,831
2363705,BROOKLYN,2014-11-18,45,24,1.0,10,26,1,4,False,1027
2363701,MANHATTAN,2014-11-18,45,24,1.0,10,26,1,4,False,890
2363717,RICHMOND / STATEN ISLAND,2014-11-18,45,24,1.0,10,26,1,4,False,161
2356553,RICHMOND / STATEN ISLAND,2014-11-19,35,22,0.0,10,21,2,4,False,152
2356529,BRONX,2014-11-19,35,22,0.0,10,21,2,4,False,828
2356530,BROOKLYN,2014-11-19,35,22,0.0,10,21,2,4,False,1060
2356535,QUEENS,2014-11-19,35,22,0.0,10,21,2,4,False,652
2356538,MANHATTAN,2014-11-19,35,22,0.0,10,21,2,4,False,905
2360126,BROOKLYN,2014-11-21,36,28,0.0,10,25,4,4,False,1043
2360135,RICHMOND / STATEN ISLAND,2014-11-21,36,28,0.0,10,25,4,4,False,142
2360131,BRONX,2014-11-21,36,28,0.0,10,25,4,4,False,810
2360127,QUEENS,2014-11-21,36,28,0.0,10,25,4,4,False,675
2360141,MANHATTAN,2014-11-21,36,28,0.0,10,25,4,4,False,905
2367308,RICHMOND / STATEN ISLAND,2014-11-22,44,29,0.0,10,18,5,4,False,151
2367306,BROOKLYN,2014-11-22,44,29,0.0,10,18,5,4,False,973
2367304,MANHATTAN,2014-11-22,44,29,0.0,10,18,5,4,False,858
2367301,BRONX,2014-11-22,44,29,0.0,10,18,5,4,False,791
2367300,QUEENS,2014-11-22,44,29,0.0,10,18,5,4,False,684
2388152,RICHMOND / STATEN ISLAND,2014-11-23,55,44,0.0,10,12,6,4,False,124
2388116,QUEENS,2014-11-23,55,44,0.0,10,12,6,4,False,706
2388115,BRONX,2014-11-23,55,44,0.0,10,12,6,4,False,771
2388112,BROOKLYN,2014-11-23,55,44,0.0,10,12,6,4,False,976
2388111,MANHATTAN,2014-11-23,55,44,0.0,10,12,6,4,False,836
2370758,MANHATTAN,2014-11-24,66,48,0.61,10,31,0,4,False,995
2370759,BRONX,2014-11-24,66,48,0.61,10,31,0,4,False,917
2370760,QUEENS,2014-11-24,66,48,0.61,10,31,0,4,False,818
2370835,RICHMOND / STATEN ISLAND,2014-11-24,66,48,0.61,10,31,0,4,False,172
2370757,BROOKLYN,2014-11-24,66,48,0.61,10,31,0,4,False,1134
2374803,MANHATTAN,2014-11-25,67,51,0.0,10,15,1,4,False,930
2374793,BROOKLYN,2014-11-25,67,51,0.0,10,15,1,4,False,985
2374794,QUEENS,2014-11-25,67,51,0.0,10,15,1,4,False,669
2374796,BRONX,2014-11-25,67,51,0.0,10,15,1,4,False,848
2374797,RICHMOND / STATEN ISLAND,2014-11-25,67,51,0.0,10,15,1,4,False,147
2378373,BROOKLYN,2014-11-26,51,34,0.0,10,24,2,4,False,940
2378376,BRONX,2014-11-26,51,34,0.0,10,24,2,4,False,779
2378377,QUEENS,2014-11-26,51,34,0.0,10,24,2,4,False,653
2378393,RICHMOND / STATEN ISLAND,2014-11-26,51,34,0.0,10,24,2,4,False,127
2378372,MANHATTAN,2014-11-26,51,34,0.0,10,24,2,4,False,839
2381710,BRONX,2014-11-27,38,35,1.07,10,20,3,4,True,683
2381712,QUEENS,2014-11-27,38,35,1.07,10,20,3,4,True,591
2381713,BROOKLYN,2014-11-27,38,35,1.07,10,20,3,4,True,855
2381715,MANHATTAN,2014-11-27,38,35,1.07,10,20,3,4,True,712
2381727,RICHMOND / STATEN ISLAND,2014-11-27,38,35,1.07,10,20,3,4,True,135
2384691,BROOKLYN,2014-11-28,37,29,0.01,10,22,4,4,False,1000
2384695,QUEENS,2014-11-28,37,29,0.01,10,22,4,4,False,615
2384689,MANHATTAN,2014-11-28,37,29,0.01,10,22,4,4,False,774
2384686,BRONX,2014-11-28,37,29,0.01,10,22,4,4,False,875
2384741,RICHMOND / STATEN ISLAND,2014-11-28,37,29,0.01,10,22,4,4,False,161
2391533,MANHATTAN,2014-11-29,44,29,0.0,10,13,5,4,False,798
2391525,BRONX,2014-11-29,44,29,0.0,10,13,5,4,False,741
2391526,QUEENS,2014-11-29,44,29,0.0,10,13,5,4,False,581
2391528,BROOKLYN,2014-11-29,44,29,0.0,10,13,5,4,False,908
2391589,RICHMOND / STATEN ISLAND,2014-11-29,44,29,0.0,10,13,5,4,False,136
2394692,BROOKLYN,2014-11-30,54,44,0.0,10,14,6,4,False,1003
2394691,QUEENS,2014-11-30,54,44,0.0,10,14,6,4,False,617
2394698,MANHATTAN,2014-11-30,54,44,0.0,10,14,6,4,False,780
2394689,BRONX,2014-11-30,54,44,0.0,10,14,6,4,False,768
2394690,RICHMOND / STATEN ISLAND,2014-11-30,54,44,0.0,10,14,6,4,False,155
2398012,MANHATTAN,2014-12-01,63,41,0.0,10,20,0,1,False,1006
2398013,QUEENS,2014-12-01,63,41,0.0,10,20,0,1,False,729
2398014,BRONX,2014-12-01,63,41,0.0,10,20,0,1,False,878
2398015,BROOKLYN,2014-12-01,63,41,0.0,10,20,0,1,False,1080
2398034,RICHMOND / STATEN ISLAND,2014-12-01,63,41,0.0,10,20,0,1,False,179
2401884,BRONX,2014-12-02,43,35,0.05,10,20,1,1,False,856
2401885,BROOKLYN,2014-12-02,43,35,0.05,10,20,1,1,False,1029
2401886,QUEENS,2014-12-02,43,35,0.05,10,20,1,1,False,689
2401892,MANHATTAN,2014-12-02,43,35,0.05,10,20,1,1,False,926
2401894,RICHMOND / STATEN ISLAND,2014-12-02,43,35,0.05,10,20,1,1,False,154
2405624,RICHMOND / STATEN ISLAND,2014-12-03,47,41,0.12,10,21,2,1,False,152
2405541,BROOKLYN,2014-12-03,47,41,0.12,10,21,2,1,False,1082
2405543,BRONX,2014-12-03,47,41,0.12,10,21,2,1,False,869
2405538,QUEENS,2014-12-03,47,41,0.12,10,21,2,1,False,661
2405540,MANHATTAN,2014-12-03,47,41,0.12,10,21,2,1,False,957
2409259,BROOKLYN,2014-12-05,47,34,0.0,10,17,4,1,False,1024
2409260,BRONX,2014-12-05,47,34,0.0,10,17,4,1,False,848
2409261,QUEENS,2014-12-05,47,34,0.0,10,17,4,1,False,683
2409272,MANHATTAN,2014-12-05,47,34,0.0,10,17,4,1,False,1021
2409273,RICHMOND / STATEN ISLAND,2014-12-05,47,34,0.0,10,17,4,1,False,139
2412974,BRONX,2014-12-06,49,40,0.7,10,20,5,1,False,854
2412978,MANHATTAN,2014-12-06,49,40,0.7,10,20,5,1,False,933
2412980,QUEENS,2014-12-06,49,40,0.7,10,20,5,1,False,717
2412982,BROOKLYN,2014-12-06,49,40,0.7,10,20,5,1,False,1004
2413004,RICHMOND / STATEN ISLAND,2014-12-06,49,40,0.7,10,20,5,1,False,129
2420289,BRONX,2014-12-07,41,30,1.14,10,24,6,1,False,794
2420296,RICHMOND / STATEN ISLAND,2014-12-07,41,30,1.14,10,24,6,1,False,135
2420292,QUEENS,2014-12-07,41,30,1.14,10,24,6,1,False,660
2420288,BROOKLYN,2014-12-07,41,30,1.14,10,24,6,1,False,958
2420297,MANHATTAN,2014-12-07,41,30,1.14,10,24,6,1,False,804
2423639,QUEENS,2014-12-08,36,25,0.0,10,22,0,1,False,726
2423641,BROOKLYN,2014-12-08,36,25,0.0,10,22,0,1,False,1073
2423649,BRONX,2014-12-08,36,25,0.0,10,22,0,1,False,908
2423663,MANHATTAN,2014-12-08,36,25,0.0,10,22,0,1,False,921
2423701,RICHMOND / STATEN ISLAND,2014-12-08,36,25,0.0,10,22,0,1,False,165
2416615,BROOKLYN,2014-12-09,45,36,0.45,10,30,1,1,False,1072
2416613,BRONX,2014-12-09,45,36,0.45,10,30,1,1,False,835
2416612,MANHATTAN,2014-12-09,45,36,0.45,10,30,1,1,False,917
2416611,QUEENS,2014-12-09,45,36,0.45,10,30,1,1,False,703
